,NEIGHBORHOOD,building_category,building_class,zip_code,total_unit,square_feet,house_age,price
72243,SO. JAMAICA-BAISLEY PARK,02,B3,11434,2.0,1248.0,87.0,460000.0
53838,CORONA,07,C3,11368,4.0,2520.0,85.0,1550000.0
21407,MORRISANIA/LONGWOOD,03,C0,10459,3.0,3552.0,107.0,315000.0
43487,OCEAN PARKWAY-NORTH,03,C0,11230,3.0,3700.0,57.0,600000.0
28590,BERGEN BEACH,03,C0,11234,3.0,3825.0,42.0,775000.0
68100,OZONE PARK,01,A1,11417,1.0,1248.0,91.0,527500.0
32968,CARROLL GARDENS,03,C0,11231,3.0,3360.0,117.0,2631800.0
50318,ASTORIA,10,D4,11106,2.3948661722025153,4256.917964482139,59.0,330625.0
60575,FOREST HILLS,10,D4,11375,2.3948661722025153,4256.917964482139,51.0,185000.0
63392,HOWARD BEACH,10,D4,11414,2.3948661722025153,4256.917964482139,53.0,185000.0
653,CHELSEA,13,R4,10011,1.0,4256.917964482139,28.0,1300000.0
84497,WOODROW,01,A5,10309,1.0,1710.0,16.0,605000.0
6776,LOWER EAST SIDE,09,C6,10002,2.3948661722025153,4256.917964482139,116.0,425000.0
5060,HARLEM-CENTRAL,10,D4,10026,2.3948661722025153,4256.917964482139,96.0,300000.0
21604,MORRISANIA/LONGWOOD,29,G1,10456,1.0,7600.0,85.0,1133275.0
5377,HARLEM-CENTRAL,13,R4,10027,1.0,4256.917964482139,3.0,1186261.0
60717,FOREST HILLS,10,D4,11375,2.3948661722025153,4256.917964482139,51.0,310000.0
20439,KINGSBRIDGE HTS/UNIV HTS,01,A9,10463,1.0,800.0,97.0,345000.0
52616,BRIARWOOD,10,D4,11435,2.3948661722025153,4256.917964482139,58.0,169300.0
78026,GRANT CITY,01,A2,10306,1.0,900.0,71.0,180000.0
1862,EAST VILLAGE,10,D4,10003,2.3948661722025153,4256.917964482139,89.0,1600000.0
32615,CANARSIE,02,B1,11236,2.0,1612.0,61.0,550000.0
68594,OZONE PARK,12,R2,11416,1.0,4256.917964482139,90.0,150000.0
41192,KENSINGTON,10,D4,11218,2.3948661722025153,4256.917964482139,51.0,515000.0
37508,FLATBUSH-CENTRAL,10,D4,11226,2.3948661722025153,4256.917964482139,93.0,725000.0
16379,UPPER WEST SIDE (59-79),17,R9,10023,2.3948661722025153,4256.917964482139,54.0,825000.0
75643,WOODHAVEN,03,C0,11421,3.0,3240.0,106.0,725000.0
42228,MIDWOOD,01,A1,11210,1.0,2652.0,92.0,1675000.0
57248,FLUSHING-NORTH,04,R3,11354,1.0,4256.917964482139,38.0,1680000.0
10063,MURRAY HILL,10,D4,10016,2.3948661722025153,4256.917964482139,94.0,1095000.0
64116,JACKSON HEIGHTS,10,D4,11372,2.3948661722025153,4256.917964482139,76.0,376000.0
65004,JAMAICA ESTATES,10,D4,11432,2.3948661722025153,4256.917964482139,57.0,80000.0
81859,PORT RICHMOND,22,K9,10302,1.0,4000.0,71.0,100000.0
74535,ST. ALBANS,29,G2,11412,1.0,1800.0,59.0,1330000.0
38416,FLATBUSH-EAST,10,D4,11210,2.3948661722025153,4256.917964482139,53.0,120000.0
25053,WILLIAMSBRIDGE,02,B2,10466,2.0,1764.0,91.0,235000.0
23254,RIVERDALE,10,D4,10471,2.3948661722025153,4256.917964482139,68.0,150000.0
57928,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,3.0,1515156.0
3720,GREENWICH VILLAGE-CENTRAL,10,D4,10003,2.3948661722025153,4256.917964482139,96.0,1160000.0
74643,SUNNYSIDE,07,C2,11104,6.0,5280.0,86.0,286536.0
83058,STAPLETON-CLIFTON,02,B2,10304,2.0,1888.0,117.0,473000.0
42184,MIDWOOD,01,A2,11230,1.0,3832.0,52.0,2600000.0
21717,MOTT HAVEN/PORT MORRIS,07,C3,10454,4.0,4616.0,101.0,42000.0
58375,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,2.0,677378.0
34838,CYPRESS HILLS,02,B2,11207,2.0,2400.0,12.0,633163.0
83130,SUNNYSIDE,13,R4,10301,1.0,4256.917964482139,36.0,310000.0
10443,MURRAY HILL,15,R1,10016,1.0,4256.917964482139,107.0,655000.0
30858,BROOKLYN HEIGHTS,10,D4,11201,2.3948661722025153,4256.917964482139,86.0,560000.0
15036,UPPER EAST SIDE (96-110),10,D4,10029,2.3948661722025153,4256.917964482139,91.0,1601170.0
77681,ELTINGVILLE,01,A2,10312,1.0,1925.0,51.0,684000.0
43657,OCEAN PARKWAY-NORTH,10,D4,11230,2.3948661722025153,4256.917964482139,59.0,299900.0
39079,FLATBUSH-NORTH,13,R4,11203,1.0,4256.917964482139,3.0,529490.0
67008,MASPETH,03,C0,11378,3.0,1992.0,91.0,835000.0
84049,WESTERLEIGH,01,A2,10302,1.0,1248.0,62.0,535000.0
73504,SPRINGFIELD GARDENS,01,A1,11434,1.0,1280.0,97.0,270000.0
8092,MIDTOWN EAST,10,D4,10022,2.3948661722025153,4256.917964482139,47.0,995000.0
21049,MORRIS PARK/VAN NEST,01,A1,10461,1.0,1800.0,97.0,200000.0
48372,WILLIAMSBURG-NORTH,13,R4,11211,1.0,4256.917964482139,3.0,903166.0
29351,BOROUGH PARK,02,B2,11219,2.0,2120.0,111.0,850000.0
27358,BEDFORD STUYVESANT,07,C2,11233,5.0,2363.0,107.0,1800000.0
38870,FLATBUSH-NORTH,02,B3,11203,2.0,1008.0,118.0,475000.0
3604,GREENWICH VILLAGE-CENTRAL,10,D0,10012,2.3948661722025153,4256.917964482139,86.0,975000.0
38105,FLATBUSH-EAST,02,B1,11203,2.0,2048.0,106.0,700400.0
71229,ROCKAWAY PARK,12,R2,11694,1.0,4256.917964482139,11.0,652500.0
34332,CROWN HEIGHTS,03,C0,11216,3.0,2634.0,118.0,1250000.0
69010,QUEENS VILLAGE,01,A0,11411,1.0,1188.0,71.0,486000.0
57450,FLUSHING-NORTH,10,D4,11354,2.3948661722025153,4256.917964482139,62.0,185000.0
61157,FRESH MEADOWS,01,A1,11366,1.0,2050.0,81.0,1100000.0
64700,JAMAICA,10,D4,11432,2.3948661722025153,4256.917964482139,56.0,214134.0
77014,BULLS HEAD,04,R3,10314,1.0,4256.917964482139,31.0,275000.0
78972,GREAT KILLS,04,R3,10306,1.0,4256.917964482139,35.0,186000.0
73604,SPRINGFIELD GARDENS,01,A1,11413,1.0,1656.0,97.0,525000.0
8331,MIDTOWN EAST,13,R4,10022,1.0,4256.917964482139,10.0,2700000.0
47480,SUNSET PARK,21,O7,11215,4.0,3800.0,86.0,2600000.0
22882,RIVERDALE,10,D4,10463,2.3948661722025153,4256.917964482139,52.0,285000.0
77393,CONCORD,01,A6,10304,1.0,460.0,91.0,230000.0
59737,FLUSHING-SOUTH,09,C6,11367,2.3948661722025153,4256.917964482139,66.0,190000.0
49904,ASTORIA,02,B1,11105,2.0,2080.0,87.0,1600000.0
77986,ELTINGVILLE,04,R3,10312,1.0,4256.917964482139,31.0,325000.0
49433,ARVERNE,01,A9,11692,1.0,2100.0,57.0,378000.0
77520,DONGAN HILLS,01,A5,10304,1.0,2010.0,31.0,465000.0
63958,JACKSON HEIGHTS,09,C6,11372,2.3948661722025153,4256.917964482139,100.0,730000.0
4397,GREENWICH VILLAGE-WEST,10,D4,10014,2.3948661722025153,4256.917964482139,56.0,725000.0
3824,GREENWICH VILLAGE-CENTRAL,10,D4,10011,2.3948661722025153,4256.917964482139,94.0,950000.0
64631,JAMAICA,02,B2,11433,2.0,2725.0,97.0,650000.0
59717,FLUSHING-SOUTH,09,C6,11367,2.3948661722025153,4256.917964482139,65.0,265000.0
58548,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,1.0,721672.0
57552,FLUSHING-NORTH,10,D4,11354,2.3948661722025153,4256.917964482139,66.0,243000.0
48052,WILLIAMSBURG-EAST,13,R4,11211,1.0,4256.917964482139,8.0,767000.0
82594,SILVER LAKE,01,A1,10301,1.0,1448.0,118.0,435000.0
19160,BRONXDALE,01,A5,10467,1.0,928.0,71.0,350000.0
24214,THROGS NECK,01,A5,10465,1.0,2140.0,92.0,449000.0
26381,BAY RIDGE,10,D4,11209,2.3948661722025153,4256.917964482139,62.0,272000.0
53429,CORONA,01,A1,11368,1.0,1785.0,96.0,742000.0
12672,UPPER EAST SIDE (59-79),10,D4,10021,2.3948661722025153,4256.917964482139,55.0,875000.0
57706,FLUSHING-NORTH,10,D4,11355,2.3948661722025153,4256.917964482139,61.0,295000.0
73237,SOUTH OZONE PARK,02,B3,11420,2.0,1216.0,97.0,655000.0
56724,FLUSHING-NORTH,01,A5,11367,1.0,1224.0,67.0,750000.0
69938,REGO PARK,44,RG,11374,1.0,4256.917964482139,4.0,35000.0
24753,WESTCHESTER,02,B2,10462,2.0,2180.0,107.0,460000.0
77459,CONCORD-FOX HILLS,01,A1,10304,1.0,1284.0,86.0,249000.0
25779,BAY RIDGE,01,A5,11228,1.0,1788.0,82.0,880000.0
70549,RICHMOND HILL,02,B2,11419,2.0,1640.0,11.0,695000.0
51649,BAYSIDE,09,C6,11360,2.3948661722025153,4256.917964482139,59.0,308000.0
69508,REGO PARK,10,D4,11374,2.3948661722025153,4256.917964482139,57.0,200000.0
861,CHELSEA,17,R9,10011,2.3948661722025153,4256.917964482139,85.0,590000.0
38106,FLATBUSH-EAST,02,B3,11203,2.0,1482.0,107.0,645000.0
34932,CYPRESS HILLS,02,B2,11208,2.0,1940.0,116.0,600000.0
30847,BROOKLYN HEIGHTS,10,D4,11201,2.3948661722025153,4256.917964482139,68.0,510000.0
13748,UPPER EAST SIDE (79-96),10,D4,10128,2.3948661722025153,4256.917964482139,115.0,370000.0
81333,NEW SPRINGVILLE,22,K3,10314,1.0,319000.0,42.0,2348842.0
14262,UPPER EAST SIDE (79-96),10,D4,10075,2.3948661722025153,4256.917964482139,54.0,890000.0
64290,JACKSON HEIGHTS,10,D4,11372,2.3948661722025153,4256.917964482139,59.0,205000.0
73412,SPRINGFIELD GARDENS,01,A5,11434,1.0,1240.0,82.0,225000.0
23526,SCHUYLERVILLE/PELHAM BAY,03,C0,10461,3.0,2934.0,96.0,625000.0
50675,ASTORIA,30,E2,11105,1.0,5352.0,1.0,2225000.0
26369,BAY RIDGE,10,D4,11209,2.3948661722025153,4256.917964482139,60.0,230000.0
57881,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,4.0,499902.0
63332,HOWARD BEACH,09,C6,11693,2.3948661722025153,4256.917964482139,60.0,205000.0
15134,UPPER WEST SIDE (59-79),09,C6,10023,2.3948661722025153,4256.917964482139,97.0,995000.0
58716,FLUSHING-NORTH,13,R4,11355,1.0,4256.917964482139,8.0,653000.0
82250,ROSEBANK,02,B2,10305,2.0,2155.0,41.0,640000.0
62691,HOLLIS,02,B2,11423,2.0,3500.0,87.0,532500.0
65398,KEW GARDENS,10,D4,11418,2.3948661722025153,4256.917964482139,56.0,190000.0
43700,OCEAN PARKWAY-NORTH,12,R2,11230,1.0,4256.917964482139,91.0,415000.0
60748,FOREST HILLS,10,D4,11375,2.3948661722025153,4256.917964482139,62.0,220000.0
14807,UPPER EAST SIDE (79-96),13,R4,10128,1.0,4256.917964482139,15.0,2232717.0
33763,CONEY ISLAND,02,B1,11224,2.0,1400.0,116.0,200000.0
9732,MIDTOWN WEST,45,RH,10019,1.0,4256.917964482139,53.0,54685.0
11886,UPPER EAST SIDE (59-79),10,D4,10065,2.3948661722025153,4256.917964482139,97.0,2725000.0
3783,GREENWICH VILLAGE-CENTRAL,10,D4,10003,2.3948661722025153,4256.917964482139,52.0,775000.0
56144,FLUSHING-NORTH,01,A2,11357,1.0,1150.0,66.0,825000.0
39965,GRAVESEND,01,A5,11214,1.0,1116.0,67.0,870000.0
26500,BEDFORD STUYVESANT,01,A5,11206,1.0,3300.0,86.0,1330000.0
5074,HARLEM-CENTRAL,10,D4,10026,2.3948661722025153,4256.917964482139,117.0,375000.0
45433,PROSPECT HEIGHTS,10,D4,11238,2.3948661722025153,4256.917964482139,94.0,349000.0
21027,MORRIS PARK/VAN NEST,01,A5,10462,1.0,1122.0,82.0,444000.0
69410,REGO PARK,10,D4,11374,2.3948661722025153,4256.917964482139,57.0,250000.0
50538,ASTORIA,13,R4,11102,1.0,4256.917964482139,28.0,630000.0
42699,MILL BASIN,01,A2,11234,1.0,972.0,67.0,750000.0
75824,WOODSIDE,03,C0,11377,3.0,3265.0,47.0,1200000.0
18844,BEDFORD PARK/NORWOOD,02,B3,10458,2.0,2583.0,118.0,585000.0
83359,TOTTENVILLE,01,A5,10307,1.0,1280.0,20.0,525000.0
60816,FOREST HILLS,10,D4,11373,2.3948661722025153,4256.917964482139,77.0,449000.0
10804,SOHO,13,R4,10013,1.0,4256.917964482139,11.0,2195000.0
23821,SOUNDVIEW,03,C0,10473,3.0,3000.0,51.0,545000.0
78601,GREAT KILLS,01,A1,10308,1.0,1980.0,92.0,578000.0
65621,LAURELTON,01,A1,11413,1.0,1878.0,2.0,681159.0
77998,EMERSON HILL,01,A2,10301,1.0,2460.0,51.0,995000.0
69448,REGO PARK,10,D4,11374,2.3948661722025153,4256.917964482139,62.0,260000.0
37320,FLATBUSH-CENTRAL,02,S2,11218,3.0,4320.0,86.0,1250000.0
37431,FLATBUSH-CENTRAL,03,C0,11226,3.0,2656.0,118.0,500000.0
3759,GREENWICH VILLAGE-CENTRAL,10,D0,10003,2.3948661722025153,4256.917964482139,107.0,795000.0
10207,MURRAY HILL,13,R4,10016,1.0,4256.917964482139,11.0,949000.0
20976,MELROSE/CONCOURSE,10,D4,10451,2.3948661722025153,4256.917964482139,90.0,275000.0
61684,GLENDALE,01,A9,11385,1.0,1272.0,86.0,660000.0
26741,BEDFORD STUYVESANT,02,B3,11213,2.0,2800.0,115.0,900000.0
57676,FLUSHING-NORTH,10,D4,11355,2.3948661722025153,4256.917964482139,53.0,260000.0
34054,CROWN HEIGHTS,02,B9,11238,2.0,2280.0,111.0,2100000.0
54634,ELMHURST,01,A1,11373,1.0,1448.0,97.0,1300000.0
27076,BEDFORD STUYVESANT,03,C0,11233,3.0,2565.0,118.0,1150000.0
36324,EAST NEW YORK,01,A5,11207,1.0,1258.0,56.0,180000.0
57080,FLUSHING-NORTH,02,B3,11365,2.0,1654.0,57.0,900000.0
47588,WILLIAMSBURG-CENTRAL,07,C3,11211,4.0,2784.0,111.0,1750000.0
34911,CYPRESS HILLS,02,B2,11207,2.0,1968.0,116.0,725000.0
26904,BEDFORD STUYVESANT,02,B3,11216,2.0,2400.0,117.0,1100000.0
80660,NEW DORP-HEIGHTS,01,A1,10306,1.0,2164.0,2.0,916323.0
1021,CHINATOWN,13,R4,10013,1.0,4256.917964482139,97.0,2800000.0
66057,LITTLE NECK,09,C6,11362,2.3948661722025153,4256.917964482139,65.0,258000.0
74461,ST. ALBANS,02,B3,11412,2.0,1616.0,92.0,455000.0
74377,ST. ALBANS,02,B3,11429,2.0,1672.0,97.0,501999.0
49927,ASTORIA,02,B3,11102,2.0,1425.0,82.0,870000.0
46687,SHEEPSHEAD BAY,15,R1,11235,1.0,4256.917964482139,7.0,445000.0
56151,FLUSHING-NORTH,01,A1,11358,1.0,2260.0,92.0,1265000.0
78927,GREAT KILLS,02,B9,10308,2.0,1204.0,41.0,600000.0
60882,FOREST HILLS,10,D4,11375,2.3948661722025153,4256.917964482139,52.0,300000.0
7178,MANHATTAN VALLEY,13,R4,10025,1.0,4256.917964482139,57.0,715000.0
58817,FLUSHING-NORTH,22,K1,11358,2.0,980.0,84.0,875000.0
2013,FASHION,13,R4,10001,1.0,4256.917964482139,88.0,2962500.0
40984,GREENPOINT,15,R1,11222,1.0,4256.917964482139,9.0,755000.0
15683,UPPER WEST SIDE (59-79),13,R4,10023,1.0,4256.917964482139,93.0,1312500.0
49078,WILLIAMSBURG-SOUTH,15,R1,11211,1.0,4256.917964482139,6.0,1875000.0
41056,GREENPOINT,43,RB,11222,1.0,4256.917964482139,10.0,493000.0
18207,WASHINGTON HEIGHTS UPPER,10,D4,10040,2.3948661722025153,4256.917964482139,66.0,255000.0
75443,WOODHAVEN,02,B1,11421,2.0,1673.0,61.0,480000.0
19648,CITY ISLAND,01,A1,10464,1.0,1840.0,97.0,526000.0
26342,BAY RIDGE,10,D4,11209,2.3948661722025153,4256.917964482139,64.0,220000.0
82859,SOUTH BEACH,03,C0,10305,3.0,1760.0,92.0,630000.0
55454,FAR ROCKAWAY,01,A0,11691,1.0,1069.0,67.0,360000.0
6242,INWOOD,10,D4,10034,2.3948661722025153,4256.917964482139,76.0,800000.0
48400,WILLIAMSBURG-NORTH,13,R4,11249,1.0,4256.917964482139,10.0,1220000.0
25339,WOODLAWN,10,D4,10470,2.3948661722025153,4256.917964482139,62.0,143000.0
14027,UPPER EAST SIDE (79-96),10,D4,10128,2.3948661722025153,4256.917964482139,54.0,468000.0
46186,SHEEPSHEAD BAY,03,C0,11235,3.0,2824.0,57.0,80000.0
4434,GREENWICH VILLAGE-WEST,10,D4,10014,2.3948661722025153,4256.917964482139,54.0,330000.0
15118,UPPER WEST SIDE (59-79),09,C6,10023,2.3948661722025153,4256.917964482139,117.0,510000.0
43327,OCEAN PARKWAY-NORTH,02,S2,11218,3.0,4400.0,86.0,900000.0
24159,THROGS NECK,01,A1,10465,1.0,2500.0,97.0,400000.0
34206,CROWN HEIGHTS,02,B2,11213,2.0,2300.0,12.0,365000.0
1830,EAST VILLAGE,09,C6,10003,2.3948661722025153,4256.917964482139,117.0,31941.0
24488,WAKEFIELD,01,A2,10466,1.0,1363.0,86.0,450000.0
24922,WILLIAMSBRIDGE,02,B1,10467,2.0,5130.0,86.0,679000.0
74018,ST. ALBANS,01,A1,11412,1.0,1300.0,87.0,506000.0
70957,RIDGEWOOD,07,C3,11385,4.0,3900.0,87.0,1320000.0
69988,RICHMOND HILL,01,A5,11418,1.0,1596.0,97.0,390000.0
77383,CONCORD,01,S1,10304,2.0,2748.0,62.0,510000.0
52494,BELLEROSE,02,B1,11426,2.0,1920.0,52.0,888000.0
80657,NEW DORP-HEIGHTS,01,A1,10306,1.0,2286.0,1.0,884859.0
61779,GLENDALE,02,B2,11385,2.0,1688.0,92.0,770000.0
5806,HARLEM-EAST,09,C6,10029,2.3948661722025153,4256.917964482139,87.0,300000.0
18492,BAYCHESTER,01,A1,10466,1.0,1386.0,91.0,405000.0
48397,WILLIAMSBURG-NORTH,13,R4,11249,1.0,4256.917964482139,10.0,1210000.0
39519,FORT GREENE,10,D4,11217,2.3948661722025153,4256.917964482139,86.0,490000.0
23901,SOUNDVIEW,04,R3,10473,1.0,4256.917964482139,11.0,340000.0
44087,OCEAN PARKWAY-SOUTH,10,D4,11235,2.3948661722025153,4256.917964482139,55.0,182000.0
72678,SOUTH JAMAICA,02,B2,11435,2.0,2452.0,86.0,555000.0
43915,OCEAN PARKWAY-SOUTH,02,B3,11223,2.0,1831.0,82.0,960000.0
4879,HARLEM-CENTRAL,07,C5,10027,5.0,4603.0,108.0,842500.0
11128,TRIBECA,13,R4,10280,1.0,4256.917964482139,31.0,539000.0
72690,SOUTH JAMAICA,02,B1,11435,2.0,1730.0,9.0,665000.0
11299,TRIBECA,13,R4,10007,1.0,4256.917964482139,87.0,2749275.0
28548,BERGEN BEACH,02,B2,11234,2.0,2160.0,57.0,740000.0
15321,UPPER WEST SIDE (59-79),10,D4,10023,2.3948661722025153,4256.917964482139,112.0,800000.0
79574,MARINERS HARBOR,01,A1,10303,1.0,1152.0,92.0,253399.0
60934,FOREST HILLS,10,D4,11375,2.3948661722025153,4256.917964482139,83.0,365000.0
68021,OAKLAND GARDENS,10,D4,11364,2.3948661722025153,4256.917964482139,52.0,212000.0
47654,WILLIAMSBURG-CENTRAL,13,R4,11206,1.0,4256.917964482139,4.0,763830.0
66315,LONG ISLAND CITY,13,R4,11101,1.0,4256.917964482139,2.0,926607.0
18494,BAYCHESTER,01,A2,10466,1.0,1170.0,66.0,420000.0
55987,FLORAL PARK,01,A1,11001,1.0,1119.0,92.0,470000.0
27365,BEDFORD STUYVESANT,07,C3,11233,4.0,2530.0,106.0,997885.0
76334,ANNADALE,22,K1,10312,1.0,816.0,61.0,200000.0
14952,UPPER EAST SIDE (79-96),17,R9,10028,2.3948661722025153,4256.917964482139,78.0,1945000.0
12446,UPPER EAST SIDE (59-79),10,D4,10021,2.3948661722025153,4256.917964482139,54.0,1338000.0
69726,REGO PARK,10,D4,11375,2.3948661722025153,4256.917964482139,69.0,525000.0
57138,FLUSHING-NORTH,02,B3,11365,2.0,2486.0,67.0,1205000.0
20077,EAST TREMONT,13,R4,10460,1.0,4256.917964482139,9.0,269000.0
41826,MARINE PARK,01,A9,11234,1.0,1092.0,81.0,610000.0
51798,BAYSIDE,10,D4,11360,2.3948661722025153,4256.917964482139,47.0,400000.0
3164,GRAMERCY,10,D4,10010,2.3948661722025153,4256.917964482139,88.0,875000.0
56773,FLUSHING-NORTH,02,B1,11354,2.0,1820.0,58.0,880000.0
74366,ST. ALBANS,02,B2,11412,2.0,1944.0,72.0,520000.0
22728,RIVERDALE,01,A1,10471,1.0,1944.0,1.0,784052.0
14259,UPPER EAST SIDE (79-96),10,D4,10075,2.3948661722025153,4256.917964482139,54.0,585000.0
59369,FLUSHING-SOUTH,01,A5,11365,1.0,1732.0,67.0,710000.0
62863,HOLLISWOOD,01,A1,11423,1.0,2148.0,96.0,980000.0
39281,FLATLANDS,02,B1,11234,2.0,1326.0,86.0,400000.0
81117,NEW SPRINGVILLE,04,R3,10314,1.0,4256.917964482139,32.0,180000.0
61473,GLEN OAKS,10,D4,11005,2.3948661722025153,4256.917964482139,44.0,652500.0
75969,WOODSIDE,10,D4,11377,2.3948661722025153,4256.917964482139,56.0,185000.0
50034,ASTORIA,03,C0,11106,3.0,3139.0,62.0,1202000.0
5831,HARLEM-EAST,13,R4,10029,1.0,4256.917964482139,3.0,173394.0
82601,SILVER LAKE,01,A1,10301,1.0,2024.0,81.0,675000.0
36793,EAST NEW YORK,03,C0,11207,3.0,2000.0,115.0,689000.0
16897,UPPER WEST SIDE (79-96),10,D4,10024,2.3948661722025153,4256.917964482139,95.0,650000.0
23226,RIVERDALE,10,D4,10471,2.3948661722025153,4256.917964482139,55.0,134000.0
60278,FOREST HILLS,02,B1,11375,2.0,1938.0,77.0,925000.0
72970,SOUTH OZONE PARK,01,A1,11420,1.0,1064.0,91.0,359000.0
66950,MASPETH,02,B2,11378,2.0,2026.0,97.0,381500.0
79999,MIDLAND BEACH,02,B3,10305,2.0,2208.0,66.0,580000.0
53067,COLLEGE POINT,01,A9,11356,1.0,1199.0,96.0,730000.0
83039,STAPLETON-CLIFTON,01,A5,10304,1.0,1778.0,2.0,395358.0
7138,MANHATTAN VALLEY,13,R4,10025,1.0,4256.917964482139,56.0,980000.0
45715,RED HOOK,07,C3,11231,4.0,4000.0,85.0,400000.0
22327,PARKCHESTER,30,E1,10460,1.0,10625.0,90.0,920000.0
34100,CROWN HEIGHTS,02,B9,11213,2.0,3320.0,102.0,850000.0
53752,CORONA,03,C0,11368,3.0,3000.0,15.0,1400000.0
41955,MARINE PARK,01,A5,11234,1.0,1295.0,81.0,463050.0
3309,GRAMERCY,10,D4,10010,2.3948661722025153,4256.917964482139,55.0,1295000.0
45918,SHEEPSHEAD BAY,01,A1,11235,1.0,1880.0,87.0,990000.0
48936,WILLIAMSBURG-SOUTH,13,R4,11249,1.0,4256.917964482139,7.0,1425550.0
49299,WYCKOFF HEIGHTS,01,A9,11237,1.0,1224.0,77.0,830000.0
56861,FLUSHING-NORTH,02,B2,11355,2.0,1528.0,92.0,840000.0
61140,FRESH MEADOWS,01,A2,11365,1.0,1204.0,72.0,885000.0
56519,FLUSHING-NORTH,01,A0,11365,1.0,945.0,61.0,690000.0
58778,FLUSHING-NORTH,21,O5,11358,6.0,2838.0,8.0,2700000.0
39395,FORT GREENE,02,B3,11238,2.0,3652.0,118.0,2500000.0
9943,MURRAY HILL,10,D4,10016,2.3948661722025153,4256.917964482139,101.0,525000.0
50481,ASTORIA,13,R4,11106,1.0,4256.917964482139,1.0,1038615.0
51226,BAYSIDE,01,A0,11364,1.0,1173.0,71.0,810000.0
25137,WILLIAMSBRIDGE,03,C0,10469,3.0,2640.0,10.0,640000.0
38954,FLATBUSH-NORTH,03,C0,11203,3.0,2560.0,92.0,620000.0
65422,KEW GARDENS,13,R4,11418,1.0,4256.917964482139,8.0,470000.0
41680,MANHATTAN BEACH,01,A2,11235,1.0,686.0,97.0,189200.0
35519,DOWNTOWN-FULTON MALL,13,R4,11201,1.0,4256.917964482139,3.0,1970313.0
76474,ARDEN HEIGHTS,01,A5,10312,1.0,1480.0,41.0,380000.0
1023,CHINATOWN,13,R4,10013,1.0,4256.917964482139,96.0,2600000.0
70499,RICHMOND HILL,02,B2,11419,2.0,2929.0,97.0,600000.0
78844,GREAT KILLS,02,B2,10308,2.0,4256.917964482139,1.0,832928.0
59989,FLUSHING-SOUTH,22,K1,11366,1.0,1384.0,21.0,618750.0
70324,RICHMOND HILL,02,B3,11416,2.0,1400.0,97.0,510000.0
24319,THROGS NECK,02,B1,10465,2.0,1600.0,82.0,570000.0
6410,KIPS BAY,13,R4,10010,1.0,4256.917964482139,15.0,1059184.0
58462,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,2.0,1192103.0
23265,RIVERDALE,13,R4,10463,1.0,4256.917964482139,33.0,340000.0
62669,HOLLIS,02,B2,11428,2.0,2000.0,87.0,590000.0
76874,BULLS HEAD,01,A5,10314,1.0,1184.0,41.0,200000.0
67067,MASPETH,22,K5,11378,1.0,1377.0,57.0,499000.0
50630,ASTORIA,22,K2,11103,2.0,1944.0,87.0,1850000.0
8607,MIDTOWN EAST,13,R4,10022,1.0,4256.917964482139,14.0,2360000.0
57681,FLUSHING-NORTH,10,D4,11355,2.3948661722025153,4256.917964482139,54.0,328000.0
450,CHELSEA,10,D4,10011,2.3948661722025153,4256.917964482139,106.0,527500.0
68752,QUEENS VILLAGE,01,A5,11427,1.0,1088.0,67.0,472000.0
58404,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,2.0,794986.0
35638,DOWNTOWN-FULTON MALL,13,R4,11201,1.0,4256.917964482139,91.0,756000.0
16617,UPPER WEST SIDE (79-96),09,C6,10024,2.3948661722025153,4256.917964482139,77.0,1300000.0
3567,GREENWICH VILLAGE-CENTRAL,09,C6,10003,2.3948661722025153,4256.917964482139,116.0,1110000.0
57997,FLUSHING-NORTH,13,R4,11354,1.0,4256.917964482139,3.0,953082.0
767,CHELSEA,13,R4,10011,1.0,4256.917964482139,11.0,1015000.0
54869,ELMHURST,02,B2,11373,2.0,2151.0,106.0,750000.0
10341,MURRAY HILL,13,R4,10016,1.0,4256.917964482139,53.0,1045000.0
36090,DYKER HEIGHTS,02,B1,11228,2.0,1840.0,91.0,333333.0
29741,BOROUGH PARK,07,C1,11232,25.0,17040.0,90.0,1182000.0
66849,MASPETH,02,B2,11378,2.0,1840.0,102.0,760000.0
50990,BAYSIDE,01,A0,11361,1.0,1251.0,72.0,800000.0
65339,KEW GARDENS,10,D4,11415,2.3948661722025153,4256.917964482139,83.0,262000.0
81398,OAKWOOD-BEACH,01,A5,10306,1.0,1344.0,20.0,385000.0
67674,OAKLAND GARDENS,01,A1,11364,1.0,1782.0,66.0,900000.0
11852,UPPER EAST SIDE (59-79),10,D4,10065,2.3948661722025153,4256.917964482139,89.0,83333.0
57003,FLUSHING-NORTH,02,B3,11355,2.0,2331.0,97.0,1250000.0
22867,RIVERDALE,10,D4,10463,2.3948661722025153,4256.917964482139,64.0,465000.0
34252,CROWN HEIGHTS,02,B2,11233,2.0,2544.0,14.0,703460.0
65298,KEW GARDENS,10,D4,11415,2.3948661722025153,4256.917964482139,78.0,208000.0
